_catalog_row,imdb_resolved_id,imdb_match_method,imdb_match_status,imdb_match_candidates
18085,,,not_found,0
18086,,,not_found,0
18087,,,not_found,0
18088,tt36599436,exact_title_type_year,matched,1
18089,tt31940008,existing_imdb_id,matched,1
18090,tt30442584,existing_imdb_id,matched,1
18091,,,not_found,0
18092,tt34457973,exact_title_type_year,matched,1
18093,tt28329925,existing_imdb_id,matched,1
18094,tt12923656,existing_imdb_id,matched,1
18095,tt34716858,exact_title_type_year,matched,1
18096,tt34377076,existing_imdb_id,matched,1
18097,tt34059839,existing_imdb_id,matched,1
18098,tt32441587,existing_imdb_id,matched,1
18099,,,not_found,0
18100,tt34774877,existing_imdb_id,matched,1
18101,,,not_found,0
18102,tt34347892,existing_imdb_id,matched,1
18103,,,not_found,0
18104,tt33319366,existing_imdb_id,matched,1
18105,tt34573460,existing_imdb_id,matched,1
18106,tt34724701,existing_imdb_id,matched,1
18107,tt32212636,existing_imdb_id,matched,1
18108,tt31325011,existing_imdb_id,matched,1
18109,tt29931598,existing_imdb_id,matched,1
18110,,,not_found,0
18111,tt31109988,existing_imdb_id,matched,1
18112,tt30494894,exact_title_type_year,matched,1
18113,tt32332918,exact_title_type_year,matched,1
18114,tt27972462,exact_title_type_year,matched,1
18115,,,not_found,0
18116,,,not_found,0
18117,tt33337578,exact_title_type_year,matched,1
18118,tt29715884,existing_imdb_id,matched,1
18119,tt33077960,existing_imdb_id,matched,1
18120,tt27075311,existing_imdb_id,matched,1
18121,tt33396655,exact_title_type_year,matched,1
18122,tt28688946,existing_imdb_id,matched,1
18123,tt30495119,exact_title_type_year,matched,1
18124,tt22297290,existing_imdb_id,matched,1
18125,tt30396391,existing_imdb_id,matched,1
18126,,,not_found,0
18127,tt30456276,existing_imdb_id,matched,1
18128,tt32849244,exact_title_type_year,matched,1
18129,tt30443420,existing_imdb_id,matched,1
18130,,,not_found,0
18131,tt34623077,exact_title_type_year,matched,1
18132,tt34678524,existing_imdb_id,matched,1
18133,,,not_found,0
18134,,,not_found,0
18135,tt5347804,existing_imdb_id,matched,1
18136,tt34682275,existing_imdb_id,matched,1
18137,,,not_found,0
18138,tt27517632,existing_imdb_id,matched,1
18139,tt33312067,existing_imdb_id,matched,1
18140,,,not_found,0
18141,,,not_found,0
18142,tt29469265,exact_title_type_year,matched,1
18143,tt30386970,exact_title_type_year,matched,1
18144,,,not_found,0
18145,tt31031809,existing_imdb_id,matched,1
18146,tt33338599,exact_title_type_year,matched,1
18147,,,not_found,0
18148,tt33338478,exact_title_type_year,matched,1
18149,tt33484207,exact_title_type_year,matched,1
18150,,,not_found,0
18151,tt34110527,exact_title_type_year,matched,1
18152,,,not_found,0
18153,tt33309777,exact_title_type_year,matched,1
18154,,,not_found,0
18155,tt28080721,existing_imdb_id,matched,1
18156,tt34384448,existing_imdb_id,matched,1
18157,tt34869207,exact_title_type_year,matched,1
18158,tt33397672,existing_imdb_id,matched,1
18159,,,not_found,0
18160,tt34819808,exact_title_type_year,matched,1
18161,,,not_found,0
18162,tt12723406,existing_imdb_id,matched,1
18163,,,not_found,0
18164,,,year_mismatch,3
18165,,,not_found,0
18166,,,not_found,0
18167,tt34334970,existing_imdb_id,matched,1
18168,tt34956805,existing_imdb_id,matched,1
18169,tt34851845,exact_title_type_year,matched,1
18170,,,not_found,0
18171,tt30024091,existing_imdb_id,matched,1
18172,tt31105896,exact_title_type_year,matched,1
18173,tt29899598,existing_imdb_id,matched,1
18174,tt31976229,existing_imdb_id,matched,1
18175,tt21388150,existing_imdb_id,matched,1
18176,tt26591234,existing_imdb_id,matched,1
18177,tt32812123,existing_imdb_id,matched,1
18178,tt11912316,existing_imdb_id,matched,1
18179,,,not_found,0
18180,,,not_found,0
18181,tt32848233,exact_title_type_year,matched,1
18182,,,not_found,0
18183,,,not_found,0
18184,tt35006637,exact_title_type_year,matched,1
18185,tt30400535,existing_imdb_id,matched,1
18186,tt30342862,exact_title_type_year,matched,1
18187,tt29102828,existing_imdb_id,matched,1
18188,tt31262444,existing_imdb_id,matched,1
18189,,,not_found,0
18190,,,not_found,0
18191,tt32871077,exact_title_type_year,matched,1
18192,tt32368548,existing_imdb_id,matched,1
18193,tt35360179,exact_title_type_year,matched,1
18194,tt34710765,exact_title_type_year,matched,1
18195,tt34274341,existing_imdb_id,matched,1
18196,tt38357087,existing_imdb_id,matched,1
18197,tt28183145,existing_imdb_id,matched,1
18198,,,not_found,0
18199,,,not_found,0
18200,,,not_found,0
18201,,,not_found,0
18202,tt34571194,existing_imdb_id,matched,1
18203,tt34622152,existing_imdb_id,matched,1
18204,,existing_imdb_id,existing_id_not_in_title_basics,0
18205,tt15131696,existing_imdb_id,matched,1
18206,tt23735438,existing_imdb_id,matched,1
18207,tt30873755,exact_title_type_year,matched,1
18208,tt30332960,existing_imdb_id,matched,1
18209,tt33565162,existing_imdb_id,matched,1
18210,tt33303711,existing_imdb_id,matched,1
18211,tt32192854,existing_imdb_id,matched,1
18212,,,not_found,0
18213,tt14095852,exact_title_type_year,matched,1
18214,,,not_found,0
18215,tt28356870,existing_imdb_id,matched,1
18216,,,not_found,0
18217,tt32261524,existing_imdb_id,matched,1
18218,tt30407466,existing_imdb_id,matched,1
18219,tt32756286,existing_imdb_id,matched,1
18220,tt31805469,exact_title_type_year,matched,1
18221,tt32292188,existing_imdb_id,matched,1
18222,tt28369144,existing_imdb_id,matched,1
18223,tt27497507,existing_imdb_id,matched,1
18224,,,not_found,0
18225,tt33036023,existing_imdb_id,matched,1
18226,,,not_found,0
18227,tt34659600,exact_title_type_year,matched,1
18228,,,not_found_correct_type,0
18229,,,not_found_correct_type,0
18230,,,not_found,0
18231,tt34622925,existing_imdb_id,matched,1
18232,tt31262522,existing_imdb_id,matched,1
18233,tt32644434,existing_imdb_id,matched,1
18234,tt28131856,exact_title_type_year,matched,1
18235,tt33665610,existing_imdb_id,matched,1
18236,tt29245910,existing_imdb_id,matched,1
18237,tt30970972,existing_imdb_id,matched,1
18238,tt32579866,existing_imdb_id,matched,1
18239,tt33812104,existing_imdb_id,matched,1
18240,tt33840297,existing_imdb_id,matched,1
18241,tt32651187,existing_imdb_id,matched,1
18242,,,not_found,0
18243,tt33408083,existing_imdb_id,matched,1
18244,,,not_found,0
18245,tt34865146,existing_imdb_id,matched,1
18246,tt21446352,existing_imdb_id,matched,1
18247,tt31547139,exact_title_type_year,matched,1
18248,tt27445242,existing_imdb_id,matched,1
18249,tt22446680,existing_imdb_id,matched,1
18250,,,not_found,0
18251,,,not_found,0
18252,,,not_found,0
18253,,,not_found,0
18254,tt28143945,existing_imdb_id,matched,1
18255,tt30400040,exact_title_type_year_plus_minus_one,matched,1
18256,tt34621222,exact_title_type_year,matched,1
18257,tt29266659,exact_title_type_year,matched,1
18258,tt34615019,existing_imdb_id,matched,1
18259,,,not_found,0
18260,tt34682889,existing_imdb_id,matched,1
18261,tt34599590,existing_imdb_id,matched,1
18262,,,not_found,0
18263,tt27530846,existing_imdb_id,matched,1
18264,,,not_found,0
18265,,,not_found,0
18266,tt30485784,existing_imdb_id,matched,1
18267,tt27837103,exact_title_type_year,matched,1
18268,tt21477490,existing_imdb_id,matched,1
18269,tt35269804,exact_title_type_year,matched,1
18270,tt27651027,existing_imdb_id,matched,1
18271,tt27160073,existing_imdb_id,matched,1
18272,tt10540338,existing_imdb_id,matched,1
18273,tt31459333,existing_imdb_id,matched,1
18274,tt35657711,exact_title_type_year_plus_minus_one,matched,1
18275,,,not_found,0
18276,tt33257950,existing_imdb_id,matched,1
18277,tt29451321,existing_imdb_id,matched,1
18278,tt34662008,exact_title_type_year,matched,1
18279,tt33254419,existing_imdb_id,matched,1
18280,tt33985484,existing_imdb_id,matched,1
18281,tt34376713,existing_imdb_id,matched,1
18282,tt30003614,existing_imdb_id,matched,1
18283,tt30005621,existing_imdb_id,matched,1
18284,,,not_found,0
18285,tt33999715,existing_imdb_id,matched,1
18286,tt27759734,existing_imdb_id,matched,1
18287,,,not_found,0
18288,tt32490790,exact_title_type_year,matched,1
18289,tt31598097,existing_imdb_id,matched,1
18290,tt35195218,existing_imdb_id,matched,1
18291,tt32828581,exact_title_type_year,matched,1
18292,tt33363588,existing_imdb_id,matched,1
18293,tt29427309,existing_imdb_id,matched,1
18294,,,not_found,0
18295,tt31735926,existing_imdb_id,matched,1
18296,,,not_found,0
18297,tt31938145,exact_title_type_year,matched,1
18298,tt30252194,existing_imdb_id,matched,1
18299,tt30588753,exact_title_type_year,matched,1
18300,tt32282585,existing_imdb_id,matched,1
18301,tt27953349,exact_title_type_year,matched,1
18302,tt27977716,existing_imdb_id,matched,1
18303,tt27999118,existing_imdb_id,matched,1
18304,tt28054315,existing_imdb_id,matched,1
18305,tt28060907,exact_title_type_year,matched,1
18306,tt28069807,existing_imdb_id,matched,1
18307,tt21055930,existing_imdb_id,matched,1
18308,tt32880989,existing_imdb_id,matched,1
18309,,,not_found,0
18310,,,not_found,0
18311,,,not_found,0
18312,tt34613147,exact_title_type_year,matched,1
18313,tt31242061,existing_imdb_id,matched,1
18314,,,not_found,0
18315,tt31188494,exact_title_type_year,matched,1
18316,,,not_found,0
18317,,,not_found,0
18318,,,not_found,0
18319,,,not_found,0
18320,tt26708692,existing_imdb_id,matched,1
18321,tt32592934,exact_title_type_year,matched,1
18322,tt28212560,existing_imdb_id,matched,1
18323,tt33471826,existing_imdb_id,matched,1
18324,,,not_found,0
18325,tt31974344,existing_imdb_id,matched,1
18326,,,not_found,0
18327,tt27715180,existing_imdb_id,matched,1
18328,tt7914040,existing_imdb_id,matched,1
18329,tt27759508,existing_imdb_id,matched,1
18330,tt28247370,existing_imdb_id,matched,1
18331,tt34375633,exact_title_type_year,matched,1
18332,tt32590642,exact_title_type_year,matched,1
18333,tt27415863,existing_imdb_id,matched,1
18334,tt32245065,existing_imdb_id,matched,1
18335,,,not_found,0
18336,tt33382744,existing_imdb_id,matched,1
18337,tt31106358,existing_imdb_id,matched,1
18338,,,not_found,0
18339,tt33254788,exact_title_type_year,matched,1
18340,,,not_found,0
18341,tt34607662,existing_imdb_id,matched,1
18342,tt34555672,exact_title_type_year,matched,1
18343,,,not_found,0
18344,,,not_found,0
18345,tt21210706,existing_imdb_id,matched,1
18346,,,not_found,0
18347,tt28467848,existing_imdb_id,matched,1
18348,tt28143565,exact_title_type_year,matched,1
18349,,,ambiguous_exact_year,2
18350,tt28130049,exact_title_type_year,matched,1
18351,tt28178829,existing_imdb_id,matched,1
18352,,,year_mismatch,3
18353,tt28151897,exact_title_type_year,matched,1
18354,tt28435423,exact_title_type_year_plus_minus_one,matched,1
18355,,,not_found,0
18356,tt33098134,existing_imdb_id,matched,1
18357,tt26545971,exact_title_type_year,matched,1
18358,,,not_found,0
18359,tt32236080,exact_title_type_year,matched,1
18360,tt30691068,exact_title_type_year,matched,1
18361,tt28444026,existing_imdb_id,matched,1
18362,,,year_mismatch,3
18363,tt28803868,existing_imdb_id,matched,1
18364,tt34706667,exact_title_type_year,matched,1
18365,tt36641414,exact_title_type_year,matched,1
18366,,,not_found,0
18367,tt37599711,exact_title_type_year,matched,1
18368,tt34774903,exact_title_type_year,matched,1
18369,tt36780062,exact_title_type_year,matched,1
18370,tt28096660,existing_imdb_id,matched,1
18371,tt35636088,exact_title_type_year,matched,1
18372,tt33338464,existing_imdb_id,matched,1
18373,,,year_mismatch,2
18374,tt20418088,existing_imdb_id,matched,1
18375,tt34787034,exact_title_type_year,matched,1
18376,tt35377722,existing_imdb_id,matched,1
18377,tt38705668,exact_title_type_year,matched,1
18378,tt26813534,existing_imdb_id,matched,1
18379,,,not_found,0
18380,,,not_found,0
18381,tt33353806,existing_imdb_id,matched,1
18382,tt28489780,existing_imdb_id,matched,1
18383,tt28521741,existing_imdb_id,matched,1
18384,tt27548095,existing_imdb_id,matched,1
18385,,,not_found,0
18386,tt9636134,exact_title_type_year,matched,1
18387,tt28236317,existing_imdb_id,matched,1
18388,,,not_found,0
18389,,,not_found,0
18390,tt28785965,existing_imdb_id,matched,1
18391,,,not_found,0
18392,tt34993190,existing_imdb_id,matched,1
18393,,,not_found,0
18394,,,not_found,0
18395,,,not_found,0
18396,tt33022912,existing_imdb_id,matched,1
18397,,,not_found,0
18398,tt35486947,existing_imdb_id,matched,1
18399,tt34749083,exact_title_type_year,matched,1
18400,,,not_found,0
18401,tt34817571,existing_imdb_id,matched,1
18402,,,year_mismatch,3
18403,,,not_found,0
18404,,,not_found,0
18405,tt21285916,existing_imdb_id,matched,1
18406,tt34707024,existing_imdb_id,matched,1
18407,,,not_found,0
18408,,,not_found,0
18409,tt29899900,existing_imdb_id,matched,1
18410,tt34063491,existing_imdb_id,matched,1
18411,tt31934325,existing_imdb_id,matched,1
18412,,,not_found,0
18413,,,year_mismatch,1
18414,tt33093302,existing_imdb_id,matched,1
18415,tt34864755,exact_title_type_year,matched,1
18416,tt29691971,existing_imdb_id,matched,1
18417,tt30764853,exact_title_type_year,matched,1
18418,tt31889174,exact_title_type_year,matched,1
18419,tt28758053,existing_imdb_id,matched,1
18420,tt28615598,existing_imdb_id,matched,1
18421,,,not_found,0
18422,,,not_found_correct_type,0
18423,tt32767036,existing_imdb_id,matched,1
18424,tt15237152,exact_title_type_year,matched,1
18425,tt34115277,existing_imdb_id,matched,1
18426,,,not_found,0
18427,tt34886353,exact_title_type_year,matched,1
18428,,,not_found,0
18429,tt30496489,existing_imdb_id,matched,1
18430,,,not_found,0
18431,tt31465804,exact_title_type_year,matched,1
18432,tt21104026,existing_imdb_id,matched,1
18433,,,not_found,0
18434,tt22871950,existing_imdb_id,matched,1
18435,tt29173887,existing_imdb_id,matched,1
18436,tt31309480,exact_title_type_year,matched,1
18437,,,not_found,0
18438,tt28183218,exact_title_type_year,matched,1
18439,,,not_found_correct_type,0
18440,tt39227963,exact_title_type_year,matched,1
18441,,,not_found,0
18442,tt18257378,existing_imdb_id,matched,1
18443,tt33268051,existing_imdb_id,matched,1
18444,tt34622092,exact_title_type_year,matched,1
18445,tt33394662,existing_imdb_id,matched,1
18446,,,not_found,0
18447,,,not_found,0
18448,tt27571873,existing_imdb_id,matched,1
18449,tt33143301,existing_imdb_id,matched,1
18450,,,year_mismatch,1
18451,tt26442657,exact_title_type_year,matched,1
18452,tt31173745,exact_title_type_year,matched,1
18453,tt27122853,existing_imdb_id,matched,1
18454,,,not_found,0
18455,,,not_found,0
18456,tt32273000,exact_title_type_year,matched,1
18457,,,not_found,0
18458,,,not_found,0
18459,tt29363632,existing_imdb_id,matched,1
18460,,,not_found,0
18461,tt34207908,existing_imdb_id,matched,1
18462,,,year_mismatch,3
18463,,,not_found,0
18464,,,not_found,0
18465,tt31100449,existing_imdb_id,matched,1
18466,tt32560063,existing_imdb_id,matched,1
18467,,,year_mismatch,2
18468,tt32308214,existing_imdb_id,matched,1
18469,tt29103836,existing_imdb_id,matched,1
18470,tt32914942,existing_imdb_id,matched,1
18471,tt30333634,existing_imdb_id,matched,1
18472,tt35049403,exact_title_type_year,matched,1
18473,tt33983792,existing_imdb_id,matched,1
18474,,,year_mismatch,1
18475,tt26773573,existing_imdb_id,matched,1
18476,tt30023782,existing_imdb_id,matched,1
18477,,,not_found,0
18478,,,not_found,0
18479,,,not_found,0
18480,tt30777715,exact_title_type_year,matched,1
18481,tt31192250,existing_imdb_id,matched,1
18482,tt32155559,existing_imdb_id,matched,1
18483,,,not_found,0
18484,tt35670095,exact_title_type_year,matched,1
18485,tt34567293,exact_title_type_year,matched,1
18486,,,not_found,0
18487,tt33411364,exact_title_type_year,matched,1
18488,tt33506470,exact_title_type_year,matched,1
18489,tt33338444,exact_title_type_year,matched,1
18490,tt33338406,exact_title_type_year,matched,1
18491,,,not_found,0
18492,tt34000652,exact_title_type_year,matched,1
18493,tt28132104,existing_imdb_id,matched,1
18494,tt31108369,exact_title_type_year,matched,1
18495,tt28020043,existing_imdb_id,matched,1
18496,tt27031470,existing_imdb_id,matched,1
18497,tt28019927,existing_imdb_id,matched,1
18498,tt30972042,exact_title_type_year,matched,1
18499,tt28183054,exact_title_type_year,matched,1
18500,tt29367041,existing_imdb_id,matched,1
18501,tt32783533,exact_title_type_year,matched,1
18502,tt32365724,exact_title_type_year,matched,1
18503,tt31052407,exact_title_type_year,matched,1
18504,tt33052120,exact_title_type_year,matched,1
18505,,,not_found,0
18506,tt29363625,exact_title_type_year,matched,1
18507,tt28181999,exact_title_type_year,matched,1
18508,tt33350486,existing_imdb_id,matched,1
18509,tt29362951,existing_imdb_id,matched,1
18510,tt32787481,exact_title_type_year,matched,1
18511,tt29198643,existing_imdb_id,matched,1
18512,,,not_found,0
18513,tt30105830,existing_imdb_id,matched,1
18514,,,not_found,0
18515,tt34745960,exact_title_type_year,matched,1
18516,tt40706426,exact_title_type_year,matched,1
18517,tt34746684,exact_title_type_year_plus_minus_one,matched,1
18518,tt34799760,existing_imdb_id,matched,1
18519,tt31108835,exact_title_type_year,matched,1
18520,tt29899745,exact_title_type_year,matched,1
18521,tt29580236,exact_title_type_year,matched,1
18522,,,not_found,0
18523,tt31226362,existing_imdb_id,matched,1
18524,tt34169767,existing_imdb_id,matched,1
18525,tt29362887,exact_title_type_year,matched,1
18526,,,not_found,0
18527,tt21993130,existing_imdb_id,matched,1
18528,,,year_mismatch,1
18529,tt29667906,existing_imdb_id,matched,1
18530,tt28288752,exact_title_type_year,matched,1
18531,tt29338462,existing_imdb_id,matched,1
18532,tt29338463,existing_imdb_id,matched,1
18533,tt31173610,exact_title_type_year,matched,1
18534,tt32840335,exact_title_type_year,matched,1
18535,tt37367862,exact_title_type_year,matched,1
18536,,,not_found,0
18537,,,not_found,0
18538,tt34379658,exact_title_type_year,matched,1
18539,tt35435699,existing_imdb_id,matched,1
18540,,,not_found,0
18541,tt28489537,existing_imdb_id,matched,1
18542,,,not_found,0
18543,,,year_mismatch,1
18544,tt32205887,exact_title_type_year,matched,1
18545,,,not_found,0
18546,tt29137312,existing_imdb_id,matched,1
18547,tt21875810,existing_imdb_id,matched,1
18548,tt30431082,exact_title_type_year,matched,1
18549,tt29958256,existing_imdb_id,matched,1
18550,,,not_found,0
18551,,,not_found,0
18552,tt29402539,existing_imdb_id,matched,1
18553,tt33078635,existing_imdb_id,matched,1
18554,tt29573345,exact_title_type_year,matched,1
18555,tt33007219,exact_title_type_year,matched,1
18556,tt32851042,exact_title_type_year,matched,1
18557,tt33770507,existing_imdb_id,matched,1
18558,tt33036530,exact_title_type_year,matched,1
18559,tt34378817,exact_title_type_year,matched,1
18560,,,not_found,0
18561,,,ambiguous_exact_year,2
18562,,,not_found,0
18563,tt34382834,exact_title_type_year,matched,1
18564,,,not_found,0
18565,,,year_mismatch,8
18566,tt32466683,exact_title_type_year,matched,1
18567,tt31450830,exact_title_type_year,matched,1
18568,tt29441810,existing_imdb_id,matched,1
18569,,,not_found,0
18570,,,not_found,0
18571,tt35125584,exact_title_type_year,matched,1
18572,tt35659852,exact_title_type_year,matched,1
18573,,,not_found,0
18574,tt28143640,exact_title_type_year,matched,1
18575,tt29464638,existing_imdb_id,matched,1
18576,tt31540982,exact_title_type_year,matched,1
18577,tt35755663,exact_title_type_year,matched,1
18578,,,not_found,0
18579,tt35963301,exact_title_type_year,matched,1
18580,tt32516260,exact_title_type_year,matched,1
18581,tt31227639,existing_imdb_id,matched,1
18582,tt34423918,existing_imdb_id,matched,1
18583,,,not_found,0
18584,tt35288526,existing_imdb_id,matched,1
18585,tt21812176,existing_imdb_id,matched,1
18586,tt22813264,existing_imdb_id,matched,1
18587,tt31853327,existing_imdb_id,matched,1
18588,tt31436616,exact_title_type_year,matched,1
18589,,,not_found,0
18590,,,ambiguous_nearby_year,2
18591,tt28182899,existing_imdb_id,matched,1
18592,,,not_found,0
18593,tt34794769,exact_title_type_year,matched,1
18594,tt36457763,exact_title_type_year_plus_minus_one,matched,1
18595,tt32226753,exact_title_type_year,matched,1
18596,tt33055802,exact_title_type_year,matched,1
18597,tt27122945,exact_title_type_year,matched,1
18598,tt33269000,existing_imdb_id,matched,1
18599,tt40538769,exact_title_type_year,matched,1
18600,tt31334298,exact_title_type_year,matched,1
18601,tt31173681,existing_imdb_id,matched,1
18602,tt33485491,exact_title_type_year,matched,1
18603,tt37723474,exact_title_type_year_plus_minus_one,matched,1
18604,,,not_found,0
18605,tt29600482,exact_title_type_year,matched,1
18606,,,ambiguous_exact_year,2
18607,tt29553450,exact_title_type_year,matched,1
18608,tt30016250,exact_title_type_year,matched,1
18609,tt29688734,existing_imdb_id,matched,1
18610,tt29807971,existing_imdb_id,matched,1
18611,tt29919840,existing_imdb_id,matched,1
18612,tt30098370,exact_title_type_year,matched,1
18613,,,not_found,0
18614,tt33886219,existing_imdb_id,matched,1
18615,tt33744588,exact_title_type_year,matched,1
18616,,,not_found,0
18617,tt34906758,existing_imdb_id,matched,1
18618,tt37895131,exact_title_type_year,matched,1
18619,tt34817698,exact_title_type_year,matched,1
18620,tt33294281,exact_title_type_year,matched,1
18621,tt29534542,existing_imdb_id,matched,1
18622,tt29533504,existing_imdb_id,matched,1
18623,tt31014008,existing_imdb_id,matched,1
18624,tt33781802,existing_imdb_id,matched,1
18625,tt34748555,exact_title_type_year,matched,1
18626,tt29912660,exact_title_type_year,matched,1
18627,tt29367046,existing_imdb_id,matched,1
18628,tt30422469,existing_imdb_id,matched,1
18629,tt32827711,existing_imdb_id,matched,1
18630,tt29539235,exact_title_type_year,matched,1
18631,,,not_found,0
18632,,,not_found,0
18633,tt35046745,exact_title_type_year,matched,1
18634,tt31945871,existing_imdb_id,matched,1
18635,,,not_found,0
18636,tt33501934,existing_imdb_id,matched,1
18637,,,not_found,0
18638,tt34052197,exact_title_type_year,matched,1
18639,tt30975092,existing_imdb_id,matched,1
18640,tt34402488,exact_title_type_year,matched,1
18641,tt34952970,exact_title_type_year,matched,1
18642,,,not_found,0
18643,,,not_found,0
18644,,,not_found,0
18645,,,not_found,0
18646,,,not_found,0
18647,tt33070577,existing_imdb_id,matched,1
18648,tt35963471,exact_title_type_year,matched,1
18649,tt12547964,existing_imdb_id,matched,1
18650,,,not_found,0
18651,tt29920805,existing_imdb_id,matched,1
18652,tt28685624,existing_imdb_id,matched,1
18653,tt23844810,existing_imdb_id,matched,1
18654,,,not_found,0
18655,tt29539168,exact_title_type_year,matched,1
18656,tt30332991,exact_title_type_year,matched,1
18657,tt27932245,exact_title_type_year,matched,1
18658,tt31173705,exact_title_type_year,matched,1
18659,tt33305625,exact_title_type_year,matched,1
18660,,,year_mismatch,2
18661,tt0407380,existing_imdb_id,matched,1
18662,tt34825426,exact_title_type_year,matched,1
18663,,,year_mismatch,4
18664,tt29610751,existing_imdb_id,matched,1
18665,tt29045681,existing_imdb_id,matched,1
18666,tt15867612,existing_imdb_id,matched,1
18667,tt29436224,existing_imdb_id,matched,1
18668,tt28114791,existing_imdb_id,matched,1
18669,tt27599915,existing_imdb_id,matched,1
18670,tt33382385,exact_title_type_year,matched,1
18671,tt38995102,exact_title_type_year,matched,1
18672,tt28298539,existing_imdb_id,matched,1
18673,tt29476861,exact_title_type_year,matched,1
18674,,,not_found,0
18675,tt29363690,exact_title_type_year,matched,1
18676,tt29738782,exact_title_type_year,matched,1
18677,tt29621957,existing_imdb_id,matched,1
18678,tt31180157,existing_imdb_id,matched,1
18679,tt29624442,exact_title_type_year,matched,1
18680,tt29382583,existing_imdb_id,matched,1
18681,tt31433778,existing_imdb_id,matched,1
18682,,,not_found,0
18683,tt29215305,existing_imdb_id,matched,1
18684,tt31721539,existing_imdb_id,matched,1
18685,,,not_found,0
18686,tt33399961,existing_imdb_id,matched,1
18687,,,not_found,0
18688,,,not_found,0
18689,tt22871794,existing_imdb_id,matched,1
18690,tt27159508,existing_imdb_id,matched,1
18691,tt29464495,existing_imdb_id,matched,1
18692,tt31632538,exact_title_type_year,matched,1
18693,tt30317666,exact_title_type_year,matched,1
18694,tt33502225,exact_title_type_year,matched,1
18695,tt33111425,exact_title_type_year,matched,1
18696,tt31158594,existing_imdb_id,matched,1
18697,tt32879834,existing_imdb_id,matched,1
18698,tt32218364,existing_imdb_id,matched,1
18699,,,not_found_correct_type,0
18700,tt29319236,existing_imdb_id,matched,1
18701,tt29129782,existing_imdb_id,matched,1
18702,tt27162066,existing_imdb_id,matched,1
18703,tt21361900,existing_imdb_id,matched,1
18704,tt31501075,exact_title_type_year,matched,1
18705,,,not_found,0
18706,tt26660729,existing_imdb_id,matched,1
18707,tt32605322,existing_imdb_id,matched,1
18708,tt14866598,existing_imdb_id,matched,1
18709,,,not_found,0
18710,tt36909414,exact_title_type_year,matched,1
18711,tt33265205,existing_imdb_id,matched,1
18712,,,not_found,0
18713,tt33247753,existing_imdb_id,matched,1
18714,tt33295797,existing_imdb_id,matched,1
18715,tt33311975,existing_imdb_id,matched,1
18716,tt33254124,existing_imdb_id,matched,1
18717,,,year_mismatch,1
18718,,,not_found,0
18719,tt37254483,exact_title_type_year,matched,1
18720,,,not_found,0
18721,tt33296073,existing_imdb_id,matched,1
18722,tt32583167,existing_imdb_id,matched,1
18723,tt31890285,existing_imdb_id,matched,1
18724,tt33130940,existing_imdb_id,matched,1
18725,tt35569628,exact_title_type_year,matched,1
18726,,,not_found,0
18727,tt33298589,existing_imdb_id,matched,1
18728,,,not_found_correct_type,0
18729,tt33279426,existing_imdb_id,matched,1
18730,,,not_found,0
18731,tt30476504,existing_imdb_id,matched,1
18732,tt32526678,existing_imdb_id,matched,1
18733,tt32215946,existing_imdb_id,matched,1
18734,,,not_found,0
18735,,,not_found,0
18736,tt1117385,existing_imdb_id,matched,1
18737,tt0101084,exact_title_type_year,matched,1
18738,tt0152930,existing_imdb_id,matched,1
18739,tt10827252,exact_title_type_year,matched,1
18740,tt5710514,existing_imdb_id,matched,1
18741,tt8787802,exact_title_type_year,matched,1
18742,tt31173096,exact_title_type_year,matched,1
18743,tt0212712,existing_imdb_id,matched,1
18744,tt10276482,existing_imdb_id,matched,1
18745,tt19704542,existing_imdb_id,matched,1
18746,tt3198020,exact_title_type_year,matched,1
18747,tt0365376,existing_imdb_id,matched,1
18748,tt1797629,existing_imdb_id,matched,1
18749,tt2918872,existing_imdb_id,matched,1
18750,tt1591468,existing_imdb_id,matched,1
18751,tt1744638,existing_imdb_id,matched,1
18752,tt1809194,existing_imdb_id,matched,1
18753,tt2379009,existing_imdb_id,matched,1
18754,tt1849622,existing_imdb_id,matched,1
18755,tt1836417,existing_imdb_id,matched,1
18756,tt1701920,existing_imdb_id,matched,1
18757,tt2078467,existing_imdb_id,matched,1
18758,tt1837654,existing_imdb_id,matched,1
18759,tt1920365,exact_title_type_year,matched,1
18760,tt16246324,exact_title_type_year,matched,1
18761,tt4642170,exact_title_type_year,matched,1
18762,tt0280277,exact_title_type_year,matched,1
18763,tt29894217,exact_title_type_year,matched,1
18764,tt6528290,existing_imdb_id,matched,1
18765,tt28662887,existing_imdb_id,matched,1
18766,tt0260618,exact_title_type_year,matched,1
18767,tt8368406,existing_imdb_id,matched,1
18768,tt0947810,existing_imdb_id,matched,1
18769,tt6264954,existing_imdb_id,matched,1
18770,tt0316356,existing_imdb_id,matched,1
18771,tt0163450,exact_title_type_year,matched,1
18772,,,not_found,0
18773,tt0168326,existing_imdb_id,matched,1
18774,tt0374900,existing_imdb_id,matched,1
18775,tt27657135,existing_imdb_id,matched,1
18776,tt10443808,existing_imdb_id,matched,1
18777,,,not_found,0
18778,tt0271894,exact_title_type_year,matched,1
18779,tt2365971,existing_imdb_id,matched,1
18780,tt12882132,exact_title_type_year_plus_minus_one,matched,1
18781,tt6167962,existing_imdb_id,matched,1
18782,tt5645790,existing_imdb_id,matched,1
18783,tt4576352,existing_imdb_id,matched,1
18784,tt6226710,existing_imdb_id,matched,1
18785,,,year_mismatch,1
